"","player","schl","season","total_games","total_starts","total_min","next_season"
"11840","Nic Tata","Missouri State",2021,8,0,46,2022
"11841","Nic Zeil","Creighton",2019,15,0,46,2020
"11842","Nic Zeil","Creighton",2020,11,0,27,2021
"11843","Niccolo Moretti","Illinois",2023,3,0,38,2024
"11844","Nicholas Baer","Iowa",2015,33,0,477,2016
"11845","Nicholas Baer","Iowa",2016,34,10,808,2017
"11846","Nicholas Baer","Iowa",2017,27,17,578,2018
"11847","Nicholas Baer","Iowa",2018,35,5,667,2019
"11848","Nick Amor","Indiana State",2014,8,0,10,2015
"11849","Nick Arenz","Green Bay",2012,16,0,96,2013
"11850","Nick Ayers","Northern Kentucky",2016,2,0,2,2017
"11851","Nick Ayers","Northern Kentucky",2017,8,1,18,2018
"11852","Nick Banyard","Illinois State",2014,1,0,0,2015
"11853","Nick Banyard","Illinois State",2015,32,7,636,2016
"11854","Nick Carlos","Central Michigan",2013,24,0,108,2014
"11855","Nick Castelveter","Robert Morris",2017,2,0,4,2018
"11856","Nick Davidson","Valparaiso",2013,14,0,67,2014
"11857","Nick Davidson","Valparaiso",2014,15,1,94,2015
"11858","Nick Davidson","Valparaiso",2015,14,0,77,2016
"11859","Nick Davidson","Valparaiso",2016,24,3,203,2017
"11860","Nick Davis","Omaha",2023,9,9,204,2024
"11861","Nick DeSchepper","IUPUI",2010,17,0,91,2011
"11862","Nick Desmarais","Chattanooga",2017,2,0,4,2018
"11863","Nick Detlev","Tennessee-Martin",2015,6,0,10,2016
"11864","Nick Detlev","Tennessee-Martin",2016,7,0,20,2017
"11865","Nick DiNardi","Loyola (IL)",2016,4,0,10,2017
"11866","Nick DiNardi","Loyola (IL)",2017,9,0,12,2018
"11867","Nick Edwards","Valparaiso",2022,32,24,865,2023
"11868","Nick Ellington","Eastern Illinois",2022,31,21,541,2023
"11869","Nick Ellington","Murray State",2023,6,6,173,2024
"11870","Nick Ferrarini","Omaha",2020,13,4,237,2021
"11871","Nick Ferrarini","Omaha",2021,25,2,511,2022
"11872","Nick Fruendt","Northwestern",2010,20,1,91,2011
"11873","Nick Fruendt","Northwestern",2011,23,0,133,2012
"11874","Nick Fuller","Nebraska",2014,16,1,129,2015
"11875","Nick Fuller","Nebraska",2015,24,0,189,2016
"11876","Nick Fuller","Nebraska",2016,15,0,85,2017
"11877","Nick Fuller","South Dakota",2017,35,1,575,2018
"11878","Nick Giard","Michigan State",2010,5,0,6,2011
"11879","Nick Goff","Ohio",2011,9,0,13,2012
"11880","Nick Goff","Ohio",2012,14,0,21,2013
"11881","Nick Harney","Akron",2011,29,0,445,2012
"11882","Nick Harney","Akron",2012,30,21,611,2013
"11883","Nick Harney","Akron",2013,30,11,630,2014
"11884","Nick Haugen","North Dakota",2010,19,0,130,2011
"11885","Nick Haugen","North Dakota",2011,13,0,56,2012
"11886","Nick Hittle","Indiana State",2021,16,0,105,2022
"11887","Nick Honor","Missouri",2022,35,35,1048,2023
"11888","Nick Honor","Missouri",2023,8,8,226,2024
"11889","Nick Hopkins","Belmont",2017,28,0,461,2018
"11890","Nick Hopkins","Belmont",2018,33,11,555,2019
"11891","Nick Hopkins","Belmont",2019,33,0,418,2020
"11892","Nick Jordan","Central Michigan",2010,7,0,11,2011
"11893","Nick Jordan","Central Michigan",2011,12,1,23,2012
"11894","Nick Jourdain","Memphis",2023,6,2,96,2024
"11895","Nick Kellogg","Ohio",2010,35,28,903,2011
"11896","Nick Kellogg","Ohio",2011,37,36,1019,2012
"11897","Nick Kellogg","Ohio",2012,34,33,870,2013
"11898","Nick Kellogg","Ohio",2013,37,37,1206,2014
"11899","Nick King","Memphis",2013,34,0,377,2014
"11900","Nick King","Memphis",2014,28,7,528,2015
"11901","Nick King","Middle Tennessee",2017,33,33,1086,2018
"11902","Nick Kitcoff","IUPUI",2010,14,0,28,2011
"11903","Nick Kitcoff","IUPUI",2011,3,0,6,2012
"11904","Nick Kitcoff","IUPUI",2012,18,1,144,2013
"11905","Nick Mabbutt","South Dakota",2011,8,0,86,2012
"11906","Nick Madray","Eastern Michigan",2016,33,11,453,2017
"11907","Nick Marshall","Memphis",2015,31,1,274,2016
"11908","Nick Martinelli","Northwestern",2022,20,0,201,2023
"11909","Nick Martinelli","Northwestern",2023,6,0,94,2024
"11910","Nick Mayo","Eastern Kentucky",2015,31,31,923,2016
"11911","Nick Mayo","Eastern Kentucky",2016,31,31,1092,2017
"11912","Nick Mayo","Eastern Kentucky",2017,31,31,1062,2018
"11913","Nick Mayo","Eastern Kentucky",2018,31,30,1079,2019
"11914","Nick McFarlin","Eastern Illinois",2010,25,1,218,2011
"11915","Nick McFarlin","Eastern Illinois",2011,29,1,209,2012
"11916","Nick McGlynn","Drake",2015,30,0,305,2016
"11917","Nick McGlynn","Drake",2016,31,19,446,2017
"11918","Nick McGlynn","Drake",2017,34,34,787,2018
"11919","Nick McGlynn","Drake",2018,32,32,926,2019
"11920","Nick McMullen","Murray State",2020,22,3,212,2021
"11921","Nick McMullen","Murray State",2021,34,0,336,2022
"11922","Nick Minnerath","Detroit Mercy",2010,33,33,910,2011
"11923","Nick Minnerath","Detroit Mercy",2011,5,5,116,2012
"11924","Nick Minnerath","Detroit Mercy",2012,33,33,977,2013
"11925","Nick Muszynski","Belmont",2018,32,32,797,2019
"11926","Nick Muszynski","Belmont",2019,33,32,817,2020
"11927","Nick Muszynski","Belmont",2020,27,27,676,2021
"11928","Nick Muszynski","Belmont",2021,32,32,841,2022
"11929","Nick Norton","Drake",2018,14,14,448,2019
"11930","Nick Ongenda","DePaul",2019,27,1,266,2020
"11931","Nick Ongenda","DePaul",2020,17,4,313,2021
"11932","Nick Ongenda","DePaul",2021,30,27,718,2022
"11933","Nick Ongenda","DePaul",2022,8,7,245,2023
"11934","Nick Osborne","IUPUI",2015,30,14,612,2016
"11935","Nick Osborne","Loyola (IL)",2012,31,9,330,2013
"11936","Nick Osborne","Loyola (IL)",2013,28,17,495,2014
"11937","Nick Pappas","Milwaukee",2020,2,0,1,2021
"11938","Nick Pappas","Milwaukee",2021,5,0,7,2022
"11939","Nick Perkins","Buffalo",2015,35,5,670,2016
"11940","Nick Perkins","Buffalo",2016,32,19,826,2017
"11941","Nick Perkins","Buffalo",2017,36,10,990,2018
"11942","Nick Perkins","Buffalo",2018,36,1,943,2019
"11943","Nick Rivers","Pittsburgh",2010,12,0,23,2011
"11944","Nick Rivers","Pittsburgh",2011,7,0,12,2012
"11945","Nick Robinson","Valparaiso",2019,25,19,578,2020
"11946","Nick Robinson","Valparaiso",2020,8,0,196,2021
"11947","Nick Rogers","IUPUI",2017,27,25,635,2018
"11948","Nick Rogers","IUPUI",2018,32,0,461,2019
"11949","Nick Rogers","Toledo",2015,31,0,282,2016
"11950","Nick Russell","Kansas State",2010,25,14,305,2011
"11951","Nick Sanders","Michigan State",2022,7,0,7,2023
"11952","Nick Sanders","Michigan State",2023,4,0,6,2024
"11953","Nick Segura","Northwestern",2014,2,0,3,2015
"11954","Nick Shelton","Valparaiso",2010,7,0,14,2011
"11955","Nick Shelton","Valparaiso",2011,11,1,45,2012
"11956","Nick Sidorakis","Oklahoma State",2010,33,22,476,2011
"11957","Nick Smith","Belmont",2013,35,0,279,2014
"11958","Nick Smith","Belmont",2014,33,6,497,2015
"11959","Nick Smith","Belmont",2015,28,0,352,2016
"11960","Nick Smith","Belmont",2016,30,1,418,2017
"11961","Nick Stapert","Western Michigan",2010,7,0,13,2011
"11962","Nick Stapert","Western Michigan",2011,3,0,3,2012
"11963","Nick Stapert","Western Michigan",2012,3,0,4,2013
"11964","Nick Thompson","Oklahoma",2010,17,6,291,2011
"11965","Nick Valla","Missouri State",2010,15,0,91,2011
"11966","Nick Vanderpohl","Xavier",2017,4,0,4,2018
"11967","Nick Ward","Michigan State",2016,35,21,694,2017
"11968","Nick Ward","Michigan State",2017,35,34,662,2018
"11969","Nick Ward","Michigan State",2018,34,25,708,2019
"11970","Nick Weiler-Babb","Iowa State",2016,35,0,576,2017
"11971","Nick Weiler-Babb","Iowa State",2017,22,20,791,2018
"11972","Nick Weiler-Babb","Iowa State",2018,35,35,1204,2019
"11973","Nick Wiggins","Wichita State",2012,36,1,461,2013
"11974","Nick Wiggins","Wichita State",2013,36,0,546,2014
"11975","Nick Winbush","Miami (OH)",2010,33,33,1130,2011
"11976","Nick Wood","Tulsa",2012,9,0,14,2013
"11977","Nick Wood","Tulsa",2013,9,0,12,2014
"11978","Nick Wood","Tulsa",2014,4,0,8,2015
"11979","Nick Wood","Tulsa",2015,5,1,8,2016
"11980","Nick Zeisloft","Illinois State",2012,25,1,379,2013
"11981","Nick Zeisloft","Illinois State",2013,34,30,873,2014
"11982","Nick Zeisloft","Indiana",2014,34,7,665,2015
"11983","Nick Zeisloft","Indiana",2015,35,8,703,2016
"11984","Nicolas Hobbs","Iowa",2018,6,0,14,2019
"11985","Nicolas Hobbs","Iowa",2019,5,0,14,2020
"11986","Nicolas Hobbs","Iowa",2020,1,0,1,2021
"11987","Nicolas Pavrette","Central Michigan",2021,25,10,217,2022
"11988","Nicolas Pavrette","Central Michigan",2022,29,16,488,2023
"11989","Nicolas Timberlake","Kansas",2023,7,0,90,2024
"11990","Niels Bunschoten","Indiana State",2015,32,3,462,2016
"11991","Niels Bunschoten","Indiana State",2016,31,7,478,2017
"11992","Nigel Hayes","Wisconsin",2013,38,0,663,2014
"11993","Nigel Hayes","Wisconsin",2014,40,40,1319,2015
"11994","Nigel Hayes","Wisconsin",2015,35,35,1267,2016
"11995","Nigel Hayes","Wisconsin",2016,37,37,1190,2017
"11996","Nigel Holley","East Tennessee State",2015,19,2,125,2016
"11997","Nigel Johnson","Kansas State",2013,30,0,414,2014
"11998","Nigel Johnson","Kansas State",2014,32,7,572,2015
"11999","Nigel Shadd","Kansas State",2017,8,0,50,2018
"12000","Nigel Shadd","Kansas State",2018,13,0,18,2019
"12001","Nigel Shadd","Kansas State",2019,3,0,7,2020
"12002","Nijel Pack","Kansas State",2020,24,24,803,2021
"12003","Nijel Pack","Kansas State",2021,29,28,960,2022
"12004","Nik Stadelman","Illinois State",2020,6,0,15,2021
"12005","Nik Stadelman","Illinois State",2021,6,0,12,2022
"12006","Nik Stadelman","Illinois State",2022,8,0,33,2023
"12007","Nik Stadelman","Illinois State",2023,1,0,8,2024
"12008","Nik Stauskas","Michigan",2012,39,33,1190,2013
"12009","Nik Stauskas","Michigan",2013,36,36,1281,2014
"12010","Nike Sibande","Miami (OH)",2017,34,33,1117,2018
"12011","Nike Sibande","Miami (OH)",2018,32,31,960,2019
"12012","Nike Sibande","Miami (OH)",2019,31,30,891,2020
"12013","Nike Sibande","Pittsburgh",2020,14,8,277,2021
"12014","Nike Sibande","Pittsburgh",2022,36,2,811,2023
"12015","Nikita Konstantynovskyi","Tulsa",2021,27,9,233,2022
"12016","Nikita Konstantynovskyi","Tulsa",2022,2,0,11,2023
"12017","Niko Roberts","Kansas",2010,12,0,22,2011
"12018","Niko Roberts","Kansas",2011,7,0,14,2012
"12019","Niko Roberts","Kansas",2012,15,0,34,2013
"12020","Niko Roberts","Kansas",2013,6,1,14,2014
"12021","Nikola Bundalo","Southern Illinois-Edwardsville",2010,29,28,692,2011
"12022","Nikola Cerina","Northwestern",2012,14,0,89,2013
"12023","Nikola Cerina","Northwestern",2013,32,2,280,2014
"12024","Nikola Cvetinovic","Akron",2010,36,36,997,2011
"12025","Nikola Cvetinovic","Akron",2011,34,34,879,2012
"12026","Nikola Djogo","Notre Dame",2017,32,3,503,2018
"12027","Nikola Djogo","Notre Dame",2018,21,6,263,2019
"12028","Nikola Djogo","Notre Dame",2019,25,0,143,2020
"12029","Nikola Djogo","Notre Dame",2020,24,6,462,2021
"12030","Nikola Rakicevic","Buffalo",2015,20,0,167,2016
"12031","Nikola Rakicevic","Buffalo",2016,21,3,181,2017
"12032","Nikola Zizic","South Dakota",2020,20,0,211,2021
"12033","Nikola Zizic","South Dakota",2021,24,0,166,2022
"12034","Nimari Burnett","Michigan",2023,7,7,211,2024
"12035","Nimrod Hilliard","South Dakota",2011,18,6,252,2012
"12036","Nino Williams","Kansas State",2010,3,0,19,2011
"12037","Nino Williams","Kansas State",2011,12,0,74,2012
"12038","Nino Williams","Kansas State",2012,34,11,424,2013
"12039","Nino Williams","Kansas State",2013,33,10,537,2014
"12040","Nino Williams","Kansas State",2014,29,28,781,2015
"12041","Nnamdi Van Dulm","North Dakota State",2017,6,0,41,2018
"12042","Nnanna Egwu","Illinois",2011,32,3,313,2012
"12043","Nnanna Egwu","Illinois",2012,36,35,913,2013
"12044","Nnanna Egwu","Illinois",2013,35,35,1038,2014
"12045","Nnanna Egwu","Illinois",2014,33,33,982,2015
"12046","Noah Baylis","Denver",2020,1,0,2,2021
"12047","Noah Bigirumwami","Chicago State",2018,26,0,211,2019
"12048","Noah Bigirumwami","Chicago State",2019,26,0,324,2020
"12049","Noah Bigirumwami","Chicago State",2021,27,10,372,2022
"12050","Noah Carter","Missouri",2022,34,20,747,2023
"12051","Noah Carter","Missouri",2023,8,8,221,2024
"12052","Noah Carter","Northern Iowa",2019,27,0,225,2020
"12053","Noah Carter","Northern Iowa",2020,25,14,685,2021
"12054","Noah Carter","Northern Iowa",2021,32,21,851,2022
"12055","Noah Christensen","North Dakota State",2019,1,0,0,2020
"12056","Noah Collier","Pittsburgh",2020,12,1,104,2021
"12057","Noah Collier","Pittsburgh",2021,32,1,306,2022
"12058","Noah Farrakhan","Eastern Michigan",2021,26,25,817,2022
"12059","Noah Farrakhan","Eastern Michigan",2022,31,28,942,2023
"12060","Noah Feddersen","North Dakota State",2023,8,4,109,2024
"12061","Noah Fernandes","Wichita State",2019,21,3,207,2020
"12062","Noah Frederking","Evansville",2017,32,10,690,2018
"12063","Noah Frederking","Evansville",2018,32,9,643,2019
"12064","Noah Frederking","Evansville",2019,32,15,763,2020
"12065","Noah Frederking","Evansville",2020,25,25,830,2021
"12066","Noah Frederking","Evansville",2021,29,29,905,2022
"12067","Noah Freidel","South Dakota State",2019,32,29,937,2020
"12068","Noah Freidel","South Dakota State",2020,14,12,434,2021
"12069","Noah Freidel","South Dakota State",2021,17,9,395,2022
"12070","Noah Hupmann","Northern Kentucky",2020,18,0,135,2021
"12071","Noah Hupmann","Northern Kentucky",2021,8,0,14,2022
"12072","Noah Hupmann","Northern Kentucky",2022,3,0,5,2023
"12073","Noah Kamba","Murray State",2019,14,1,89,2020
"12074","Noah Kon","Northern Illinois",2021,16,0,95,2022
"12075","Noah McCarty","Northern Illinois",2016,29,1,208,2017
"12076","Noah McCarty","Northern Illinois",2017,32,0,531,2018
"12077","Noah McCarty","Northern Illinois",2018,34,0,532,2019
"12078","Noah McCarty","Northern Illinois",2019,29,26,719,2020
"12079","Noah Melson","Chattanooga",2023,7,0,93,2024
"12080","Noah Morgan","Eastern Michigan",2019,32,18,874,2020
"12081","Noah Morgan","Eastern Michigan",2020,13,8,329,2021
"12082","Noah Reynolds","Green Bay",2023,7,7,247,2024
"12083","Noah Robotham","Akron",2014,26,25,796,2015
"12084","Noah Robotham","Akron",2015,29,27,922,2016
"12085","Noah Robotham","Akron",2016,33,32,981,2017
"12086","Noah Shelby","Vanderbilt",2022,14,0,126,2023
"12087","Noah Stansbury","Memphis",2023,2,0,3,2024
"12088","Noah Thomas","Drake",2017,34,2,410,2018
"12089","Noah Thomas","Drake",2018,34,19,752,2019
"12090","Noah Thomas","Drake",2019,33,1,603,2020
"12091","Noah Thomas","IUPUI",2016,8,0,20,2017
"12092","Noah Thomas","IUPUI",2017,2,0,8,2018
"12093","Noah Vedral","Nebraska",2019,1,0,3,2020
"12094","Noah Vonleh","Indiana",2013,30,29,794,2014
"12095","Noah Waterman","Detroit Mercy",2020,15,12,411,2021
"12096","Noah Waterman","Detroit Mercy",2021,21,17,531,2022
"12097","Noah Wells","Western Illinois",2015,3,0,9,2016
"12098","Noah Wells","Western Illinois",2016,2,0,9,2017
"12099","Noble Crawford","Chicago State",2023,10,0,181,2024
"12100","Noe Anabir","Youngstown State",2017,25,5,243,2018
"12101","Noe Anabir","Youngstown State",2018,29,9,431,2019
"12102","Noel Scott","Austin Peay",2021,9,0,96,2022
"12103","Nojel Eastern","Purdue",2017,37,0,467,2018
"12104","Nojel Eastern","Purdue",2018,36,35,1014,2019
"12105","Nojel Eastern","Purdue",2019,31,27,791,2020
"12106","Nolan Berry","Butler",2013,18,0,90,2014
"12107","Nolan Causwell","Tennessee Tech",2022,27,7,324,2023
"12108","Nolan Cressler","Vanderbilt",2015,30,2,370,2016
"12109","Nolan Cressler","Vanderbilt",2016,35,22,828,2017
"12110","Nolan Foster","Ohio",2019,29,0,257,2020
"12111","Nolan Foster","Ohio",2020,6,0,27,2021
"12112","Nolan Marold","Loyola (IL)",2022,6,0,8,2023
"12113","Nolan Winter","Wisconsin",2023,7,0,68,2024
"12114","Norris Cole","Cleveland State",2010,36,36,1285,2011
"12115","Nyles Evans","Akron",2013,34,17,705,2014
"12116","Nyles Evans","Akron",2014,35,34,674,2015
"12117","Nysier Brooks","Cincinnati",2016,33,0,279,2017
"12118","Nysier Brooks","Cincinnati",2017,35,2,340,2018
"12119","Nysier Brooks","Cincinnati",2018,35,35,803,2019
"12120","O'Neil Cooper","Xavier",2011,6,0,4,2012
"12121","O'zhell Jackson","Middle Tennessee",2023,4,0,44,2024
"12122","Obediah Church","Missouri State",2015,32,32,861,2016
"12123","Obediah Church","Missouri State",2016,31,26,794,2017
"12124","Obediah Church","Missouri State",2017,32,31,762,2018
"12125","Obediah Church","Missouri State",2018,11,11,292,2019
"12126","Obi Emegano","Oral Roberts",2013,4,4,112,2014
"12127","Obi Emegano","Oral Roberts",2014,34,34,1168,2015
"12128","Obi Emegano","Oral Roberts",2015,29,29,1026,2016
"12129","Obi Emegano","Western Illinois",2011,33,31,1100,2012
"12130","Ochai Agbaji","Kansas",2018,22,16,569,2019
"12131","Ochai Agbaji","Kansas",2019,31,31,1032,2020
"12132","Ochai Agbaji","Kansas",2020,30,30,1010,2021
"12133","Ochai Agbaji","Kansas",2021,39,39,1367,2022
"12134","Octavion Corley","East Tennessee State",2018,2,0,17,2019
"12135","Octavion Corley","East Tennessee State",2019,17,0,99,2020
"12136","Octavius Ellis","Cincinnati",2011,3,0,25,2012
"12137","Octavius Ellis","Cincinnati",2014,34,34,975,2015
"12138","Octavius Ellis","Cincinnati",2015,33,32,835,2016
"12139","Odell Wilson","North Dakota State",2019,8,0,23,2020
"12140","Odell Wilson","North Dakota State",2020,20,0,93,2021
"12141","Ody Oguama","Cincinnati",2021,33,1,450,2022
"12142","Ody Oguama","Cincinnati",2022,36,21,740,2023
"12143","Ody Oguama","Cincinnati",2023,6,5,101,2024
"12144","OG Anunoby","Indiana",2015,34,0,466,2016
"12145","OG Anunoby","Indiana",2016,16,10,402,2017
"12146","Okay Djamgouz","Drake",2020,18,0,79,2021
"12147","Okay Djamgouz","Drake",2021,22,0,199,2022
"12148","Okay Djamgouz","Drake",2022,27,0,210,2023
"12149","Okey Ukah","Iowa",2013,9,0,26,2014
"12150","Okey Ukah","Iowa",2014,10,0,24,2015
"12151","Okey Ukah","Iowa",2015,8,0,21,2016
"12152","Ola Ajiboye","Central Michigan",2022,30,14,573,2023
"12153","Ola Ajiboye","Valparaiso",2023,7,0,128,2024
"12154","Olalekan Ajayi","Eastern Michigan",2013,27,0,277,2014
"12155","Olalekan Ajayi","Eastern Michigan",2014,29,2,397,2015
"12156","Olamide Pederson","Youngstown State",2018,29,17,353,2019
"12157","Olamide Pederson","Youngstown State",2019,11,0,60,2020
"12158","Oleg Kojenets","Nebraska",2022,18,0,63,2023
"12159","Olisa Ngonadi","Robert Morris",2019,9,0,30,2020
"12160","Olisa Ngonadi","Robert Morris",2020,10,0,80,2021
"12161","Oliver Bishop","Eastern Kentucky",2016,1,0,1,2017
"12162","Olivier-Maxence Prosper","Marquette",2021,32,25,663,2022
"12163","Olivier-Maxence Prosper","Marquette",2022,36,36,1047,2023
"12164","Olivier Mbaigoto","Central Michigan",2011,31,22,692,2012
"12165","Olivier Mbaigoto","Central Michigan",2012,31,15,536,2013
"12166","Olivier Nkamhoua","Michigan",2023,7,7,223,2024
"12167","Olivier Nkamhoua","Tennessee",2019,30,0,343,2020
"12168","Olivier Nkamhoua","Tennessee",2020,24,0,171,2021
"12169","Olivier Nkamhoua","Tennessee",2021,22,22,473,2022
"12170","Olivier Nkamhoua","Tennessee",2022,36,36,910,2023
"12171","Olumide Adelodun","Ohio",2021,13,0,39,2022
"12172","Olumide Adelodun","Ohio",2022,19,0,101,2023
"12173","Olumide Solanke","Detroit Mercy",2012,7,0,9,2013
"12174","Olumide Solanke","Detroit Mercy",2013,10,0,22,2014
"12175","Oluwasegun Durosinmi","Northern Illinois",2022,29,7,314,2023
"12176","Oluwasegun Durosinmi","Northern Illinois",2023,4,0,43,2024
"12177","Omaha Biliew","Iowa State",2023,7,0,84,2024
"12178","Omar Jimenez","Northwestern",2011,8,0,23,2012
"12179","Omar Jimenez","Northwestern",2012,17,0,37,2013
"12180","Omar Payne","Illinois",2021,32,3,237,2022
"12181","Omar Wattad","Chattanooga",2010,32,28,936,2011
"12182","Omar Wattad","Chattanooga",2011,30,29,830,2012
"12183","Omari Grier","Bradley",2013,32,27,845,2014
"12184","Omari Grier","Bradley",2014,30,11,682,2015
"12185","Omari Lawrence","Kansas State",2011,9,0,20,2012
"12186","Omari Lawrence","Kansas State",2012,31,1,262,2013
"12187","Omari Lawrence","Kansas State",2013,33,1,423,2014
"12188","Omari Minor","Tennessee-Martin",2010,28,10,296,2011
"12189","Omari Minor","Tennessee-Martin",2011,31,30,828,2012
"12190","Omari Minor","Tennessee-Martin",2012,27,9,277,2013
"12191","Omari Minor","Tennessee-Martin",2013,4,1,17,2014
"12192","Onyebuchi Ezeakudo","Pittsburgh",2018,2,0,5,2019
"12193","Onyebuchi Ezeakudo","Pittsburgh",2019,12,0,40,2020
